CommunityID,NodeID
12911,358517
12911,405622
12911,75894
12911,329848
12911,555129
12911,288890
12911,563327
12911,479360
12911,450689
12911,151682
12911,282755
12911,209031
12911,331912
12911,512136
12911,159883
12911,182413
12911,419983
12911,376981
12911,47254
12911,503963
12911,567452
12911,37026
12911,272547
12911,200866
12911,460965
12911,329893
12911,108724
12911,51394
12911,475331
12911,391363
12911,391364
12911,338118
12911,2246
12911,8391
12911,336074
12911,121035
12911,520399
12911,155862
12911,92378
12911,469214
12911,288994
12911,293091
12911,186600
12911,501995
12911,477422
12911,145647
12911,41202
12911,59635
12911,14580
12911,366839
12911,112889
12911,358652
12911,399612
12911,219392
12911,157961
12911,80143
12911,309529
12911,469274
12911,100638
12911,92447
12911,440609
12911,366892
12911,153902
12911,201007
12911,543022
12911,6453
12911,540987
12911,153922
12911,471367
12911,385355
12911,141646
12911,373072
12911,434523
12911,389468
12911,434524
12911,217440
12911,553312
12911,33122
12911,444771
12911,311652
12911,190825
12911,446839
12911,55673
12911,235904
12911,459137
12911,364934
12911,362888
12911,258442
12911,131466
12911,24972
12911,430478
12911,39316
12911,72086
12911,549272
12911,41369
12911,367003
12911,344477
12911,371102
12911,293280
12911,227747
12911,309669
12911,429
12911,168371
12911,156084
12911,324020
12911,491962
12911,70075
12911,53695
12911,61893
12911,338374
12911,496075
12911,227801
12911,29148
12911,254439
12911,246255
12911,422383
12911,344561
12911,463352
12911,143869
12911,49664
12911,561666
12911,551439
12911,166418
12911,459283
12911,385555
12911,137751
12911,571928
12911,490010
12911,545312
12911,74273
12911,211491
12911,88623
12911,76339
12911,447040
12911,180806
12911,387654
12911,113229
12911,492110
12911,270925
12911,254544
12911,31313
12911,109135
12911,68183
12911,549465
12911,307805
12911,47716
12911,146020
12911,25190
12911,49768
12911,320104
12911,266858
12911,10861
12911,35439
12911,320112
12911,166513
12911,186996
12911,137848
12911,553592
12911,416386
12911,465538
12911,260744
12911,313993
12911,119434
12911,139915
12911,101006
12911,313998
12911,57998
12911,443022
12911,563860
12911,88725
12911,397975
12911,35483
12911,543391
12911,12960
12911,453284
12911,357032
12911,445099
12911,90795
12911,29360
12911,98995
12911,459444
12911,264889
12911,279225
12911,209600
12911,266944
12911,352968
12911,334539
12911,332492
12911,250577
12911,273105
12911,420562
12911,10964
12911,238293
12911,408280
12911,459483
12911,477916
12911,453342
12911,156387
12911,385766
12911,447213
12911,29423
12911,72435
12911,19192
12911,299770
12911,307967
12911,137986
12911,772
12911,420614
12911,264970
12911,195339
12911,453390
12911,426767
12911,51992
12911,551711
12911,250662
12911,193319
12911,29480
12911,11047
12911,101162
12911,37675
12911,72492
12911,320305
12911,457525
12911,402234
12911,271163
12911,478011
12911,467773
12911,379712
12911,172864
12911,518979
12911,420675
12911,330566
12911,353097
12911,222027
12911,217936
12911,492375
12911,275289
12911,158555
12911,37725
12911,387935
12911,162657
12911,328553
12911,543598
12911,109424
12911,340850
12911,422771
12911,121716
12911,58227
12911,260981
12911,439159
12911,19324
12911,566146
12911,330638
12911,277393
12911,166802
12911,174996
12911,525209
12911,408475
12911,228256
12911,342946
12911,152493
12911,498605
12911,203699
12911,359350
12911,422840
12911,515004
12911,95165
12911,224190
12911,564156
12911,136128
12911,412612
12911,353225
12911,504782
12911,203727
12911,474073
12911,527326
12911,269278
12911,359394
12911,375782
12911,318439
12911,400360
12911,484330
12911,136171
12911,394224
12911,343025
12911,502772
12911,46068
12911,521224
12911,78857
12911,244748
12911,113676
12911,189452
12911,218127
12911,482319
12911,416786
12911,283666
12911,33814
12911,314391
12911,367647
12911,523295
12911,492580
12911,52262
12911,429096
12911,103466
12911,82990
12911,9264
12911,326705
12911,150580
12911,285749
12911,48187
12911,302140
12911,164926
12911,291903
12911,285759
12911,529474
12911,66631
12911,472136
12911,142408
12911,468044
12911,238669
12911,101454
12911,238672
12911,193626
12911,25694
12911,490597
12911,250986
12911,478315
12911,390254
12911,457839
12911,56433
12911,97396
12911,152692
12911,113786
12911,552062
12911,109695
12911,154751
12911,310402
12911,457860
12911,70789
12911,173190
12911,197767
12911,269457
12911,455827
12911,275606
12911,439451
12911,1181
12911,132255
12911,11430
12911,517289
12911,25772
12911,564398
12911,476335
12911,539827
12911,527540
12911,136374
12911,515254
12911,466104
12911,279739
12911,441534
12911,138431
12911,525503
12911,165055
12911,326850
12911,484548
12911,566468
12911,453832
12911,56522
12911,388302
12911,408789
12911,382168
12911,535769
12911,308442
12911,91358
12911,455904
12911,222436
12911,402661
12911,230639
12911,236783
12911,279797
12911,115962
12911,445695
12911,122115
12911,169219
12911,550149
12911,335109
12911,95498
12911,185625
12911,185626
12911,245019
12911,19740
12911,429341
12911,185627
12911,394537
12911,384299
12911,349484
12911,68909
12911,236848
12911,388402
12911,380214
12911,451895
12911,501050
12911,443713
12911,226625
12911,120132
12911,224590
12911,499025
12911,345436
12911,181605
12911,148838
12911,212329
12911,550253
12911,300402
12911,363892
12911,85369
12911,546180
12911,408969
12911,574857
12911,19849
12911,19852
12911,159118
12911,290193
12911,294298
12911,3482
12911,368029
12911,474528
12911,437664
12911,421281
12911,339368
12911,312744
12911,251306
12911,75179
12911,511405
12911,542135
12911,28092
12911,363965
12911,374207
12911,261567
12911,468420
12911,50628
12911,402886
12911,431561
12911,529868
12911,493008
12911,368084
12911,574943
12911,85479
12911,359911
12911,144872
12911,146922
12911,505323
12911,478696
12911,179690
12911,26094
12911,228854
12911,400886
12911,546302
12911,144895
12911,108034
12911,511491
12911,329218
12911,44549
12911,271878
12911,531975
12911,542215
12911,62985
12911,452108
12911,312847
12911,3600
12911,210455
12911,1561
12911,17950
12911,314911
12911,445985
12911,245281
12911,15907
12911,333349
12911,548389
12911,321068
12911,46637
12911,423473
12911,542258
12911,173620
12911,142901
12911,130616
12911,507449
12911,534073
12911,204349
12911,54846
12911,384575
12911,353856
12911,562754
12911,185922
12911,110150
12911,151110
12911,159305
12911,75339
12911,151119
12911,421463
12911,521815
12911,427609
12911,241240
12911,446045
12911,538207
12911,355939
12911,110179
12911,450159
12911,11890
12911,212596
12911,384628
12911,228982
12911,331382
12911,110200
12911,542332
12911,478849
12911,134788
12911,106116
12911,487047
12911,194186
12911,87691
12911,81548
12911,427661
12911,134798
12911,306837
12911,575126
12911,48790
12911,366236
12911,5789
12911,444063
12911,421536
12911,433823
12911,550569
12911,528044
12911,429744
12911,204464
12911,7862
12911,374455
12911,278205
12911,253641
12911,257737
12911,374474
12911,290508
12911,315084
12911,339662
12911,77532
12911,75490
12911,173796
12911,558823
12911,208621
12911,444143
12911,319486
12911,214778
12911,366331
12911,202492
12911,208639
12911,257796
12911,130821
12911,163593
12911,419594
12911,435985
12911,190229
12911,481045
12911,558871
12911,321303
12911,360213
12911,386845
12911,143135
12911,452388
12911,388912
12911,393012
12911,124728
12911,7997
12911,55104
12911,241473
12911,309060
12911,153413
12911,397129
12911,42827
12911,87884
12911,292685
12911,321360
12911,493393
12911,507753
12911,352105
12911,571242
12911,149363
12911,212856
12911,266107
12911,235390
12911,460672
12911,257922
12911,323461
12911,331655
12911,141193
12911,165771
12911,493455
12911,309136
12911,284560
12911,386965
12911,122773
12911,155543
12911,407456
12911,440228
12911,12197
12911,491430
12911,159655
12911,575403
12911,145325
12911,307117
12911,16304
12911,212916
12911,491448
12911,487356
12911,214974
12911,425930
12911,135122
12911,124887
12911,92121
12911,501724
12911,143326
12911,403423
12911,120802
12911,24547
12911,477156
12911,348131
12911,370668
12911,192493
12911,460782
12911,190447
12911,401391
12911,559089
12911,32755
12911,286711
12911,464894
12912,264088
12912,250346
12913,312361
12913,254418
12914,373901
12914,544535
12915,137056
12915,203843
12915,294630
12915,369191
12915,140967
12915,475933
12915,299888
12915,446840
12915,139034
12915,547485
12916,15490
12916,360963
12916,370820
12917,542776
12917,236843
12917,262695
12918,160724
12918,144469
12918,68765
12918,351994
12918,7403
12918,472173
12919,372243
12919,102771
12919,92590
12919,154935
12920,319848
12920,371961
12920,355949
12921,210736
12921,528933
12921,116511
12922,338586
12922,162614
12922,366415
12923,443899
12923,300757
12924,356721
12924,345226
12925,81955
12925,400172
12926,186544
12926,103503
12927,551105
12927,352591
12927,4303
12928,413835
12928,46846
12929,281025
12929,502083
12929,111749
12929,2311
12929,327367
12929,368725
12929,541334
12929,369495
12929,520025
12929,489116
12929,362590
12929,435808
12929,497955
12929,449004
12929,37231
12929,367220
12929,250677
12929,257206
12929,264634
12929,499582
12930,334941
12930,187855
12931,409016
12931,402653
12932,100786
12932,476019
12932,317236
12932,515283
12932,448132
12933,26517
12933,190727
12934,173068
12934,169287
12935,442256
12935,186707
12935,507379
12935,154068
12935,471128
12936,427286
12936,480567
12937,464612
12937,333037
12938,151123
12938,191131
12938,162316
12939,478408
12939,355750
12940,551870
12940,506366
12941,339131
12941,325438
12942,26432
12942,305545
12943,269576
12943,446934
12944,293390
12944,12471
12945,244643
12945,162792
12945,48298
12945,263884
12945,252780
12945,378192
12945,24881
12945,518612
12945,317877
12945,426553
12945,548863
12945,70623
12946,108829
12946,212482
12946,150501
12947,58065
12947,476355
12948,52000
12948,96936
12949,377776
12949,523633
12950,321946
12950,145589
12950,82534
12951,444699
12951,77099
12951,434226
12951,549463
12951,460680
12951,216842
12951,369611
12952,82099
12952,323139
12952,66069
12953,377979
12953,510167
12954,559512
12954,494424
12954,132560
12955,39354
12955,170150
12955,264986
12955,419197
12955,430621
12956,139651
12956,135733
12957,97314
12957,465716
12958,163409
12958,541713
12958,199031
12959,141673
12959,214674
12960,353626
12960,463428
12961,347496
12961,14610
12962,527280
12962,132956
12963,338818
12963,217475
12964,109133
12964,538942
12965,214966
12965,93695
12966,273582
12966,52119
12967,330689
12967,381340
12968,571800
12968,138607
12969,438947
12969,568039
12970,13578
12970,512239
12971,255570
12971,535109
12972,141249
12972,331163
12973,269776
12973,325452
12974,172122
12974,319485
12975,469600
12975,153702
12975,347463
12975,279355
12975,109548
12976,482000
12976,212330
12977,467378
12977,382226
12977,507253
12977,312918
12977,207886
12977,257355
12977,541230
12978,498248
12978,186829
12979,304753
12979,86341
12980,8851
12980,433615
12981,478996
12981,228876
12982,518924
12982,572494
12983,530737
12983,277219
12983,14824
12983,277463
12983,196312
12983,199547
12984,225200
12984,70465
12984,59764
12984,516584
12985,78672
12985,167234
12986,568897
12986,208747
12986,386771
12987,126192
12987,494737
12987,288194
12987,540518
12987,421866
12988,422032
12988,177722
12988,420445
12989,325128
12989,482209
12989,471245
12989,435895
12990,343
12990,331871
12991,191634
12991,81162
12991,164076
12992,394864
12992,409150
12992,443175
12993,405251
12993,535980
12993,253357
12993,364302
12993,287376
12993,2449
12993,20153
12993,393563
12993,461276
12993,565854
12994,87464
12994,31478
12995,458305
12995,544262
12995,457735
12995,229098
12995,412909
12995,232401
12995,354071
12995,48348
12996,25824
12996,356314
12996,522191
12997,93128
12997,388099
12997,250437
12998,174285
12998,282119
12999,138364
12999,338406
13000,262522
13000,194093
13000,556183
13001,96792
13001,384345
13001,62374
13001,261686
13002,483397
13002,315143
13003,422488
13003,548942
13003,247799
13004,222065
13004,239983
13005,61901
13005,481167
13006,82222
13006,245207
13007,487798
13007,404375
13008,531752
13008,94322
13009,317568
13009,474482
13009,501102
13009,406023
13010,300264
13010,69292
13010,408502
13010,152535
13011,466145
13011,246910
13011,468143
13012,141120
13012,166161
13013,226498
13013,192573
13014,503160
13014,188982
13014,12062
13015,496504
13015,103892
13016,238056
13016,335686
13016,561711
13017,171480
13017,239986
13018,283059
13018,69390
13019,343633
13019,366673
13019,236137
13020,98794
13020,535147
13021,360051
13021,14974
13022,481665
13022,40966
13022,34892
13022,575567
13022,244688
13022,502801
13022,242449
13022,523667
13022,504788
13022,147158
13022,272982
13022,436569
13022,514140
13022,309790
13022,448671
13022,317092
13022,328164
13022,453163
13022,513131
13022,91949
13022,438636
13022,45105
13022,117297
13022,337137
13022,433204
13022,494836
13022,412023
13022,553404
13022,453757
13022,419135
13023,111489
13023,305059
13023,417188
13023,134775
13023,470696
13024,561808
13024,372934
13025,172664
13025,413098
13025,354180
13025,104301
13026,359489
13026,71266
13026,459436
13026,451757
13026,389940
13026,549364
13026,355862
13026,15831
13026,131641
13026,358943
13027,73778
13027,469669
13027,62966
13027,338842
13027,156573
13028,27501
13028,60054
13029,425488
13029,141320
13030,188889
13030,117226
13030,427934
13030,111815
13031,245793
13031,297196
13032,382501
13032,184822
13033,327505
13033,335858
13033,227685
13033,494129
13034,269972
13034,262630
13035,307854
13035,418999
13036,400500
13036,35709
13037,27722
13037,30285
13038,280904
13038,144842
13038,422652
13038,563869
13039,515488
13039,83544
13039,211228
13040,113523
13040,200134
13041,210308
13041,220846
13042,530163
13042,127099
13042,413431
13043,385889
13043,532861
13044,56834
13044,360195
13044,564999
13044,311146
13044,365724
13044,453233
13044,479218
13044,282646
13044,183255
13044,110651
13044,16796
13045,57796
13045,399300
13045,228404
13046,171918
13046,374814
13046,24327
13047,83392
13047,533095
13047,254893
13047,268815
13047,408178
13047,54677
13047,380662
13047,112409
13047,138235
13047,316255
13048,184203
13048,300077
13049,292692
13049,26650
13049,135172
13049,428943
13050,555040
13050,143555
13050,27429
13050,228998
13050,38950
13050,188618
13050,209948
13051,486513
13051,119077
13052,71784
13052,158782
13053,484873
13053,151283
13054,262188
13054,353605
13055,77483
13055,95453
13056,574768
13056,83586
13056,280043
13057,344537
13057,31999
13058,295643
13058,338044
13058,60148
13059,503030
13059,84167
13059,573288
13059,336523
13059,171692
13060,360354
13060,87988
13061,244497
13061,358858
13062,200281
13062,506409
13062,188955
13063,381892
13063,218381
13064,573689
13064,419083
13065,464476
13065,148390
13066,330936
13066,482522
13067,78897
13067,505291
13067,38374
13068,487059
13068,353815
13069,118993
13069,483156
13069,285076
13069,346965
13069,176139
13069,522957
13070,139442
13070,100874
13070,369598
13071,467611
13071,510052
13071,157357
13071,71951
13072,307204
13072,272703
13072,282943
13073,184592
13073,55565
13073,121383
13074,155696
13074,195727
13075,498892
13075,322918
13076,369233
13076,517486
13076,269486
13076,527847
13077,272208
13077,346105
13078,37553
13078,493604
13078,209759
13078,270863
13079,337154
13079,357644
13080,230688
13080,188297
13080,438388
13081,290513
13081,430970
13081,400242
13081,522511
13082,106371
13082,333324
13082,303603
13083,278052
13083,309647
13084,124985
13084,228046
13084,80543
13085,148089
13085,376491
13086,136824
13086,249961
13086,36578
13087,3072
13087,24188
13087,469254
13087,95080
13087,517966
13087,34421
13087,249080
13087,132475
13087,271292
13087,256127
13088,411681
13088,126076
13088,374286
13088,77900
13089,347985
13089,551690
13090,504449
13090,446235
13091,192233
13091,143049
13091,279279
13092,566384
13092,449011
13093,167593
13093,81762
13094,227368
13094,78011
13095,296416
13095,414212
13096,174578
13096,440968
13096,339337
13096,479775
13096,331423
13097,468240
13097,34548
13098,309641
13098,239502
13098,143631
13099,138226
13099,452565
13100,339793
13100,360894
13101,363900
13101,569470
13101,514159
13102,35316
13102,522205
13102,18156
13103,82711
13103,524349
13103,374887
13104,233596
13104,348118
13105,27491
13105,212051
13106,31929
13106,316310
13106,284861
13106,119102
13107,358300
13107,429535
13108,411554
13108,268909
13109,435672
13109,63309
13109,178541
13109,555055
13110,512601
13110,354422
13110,140742
13111,543035
13111,565830
13112,191320
13112,453331
13112,354221
13113,337977
13113,102316
13113,438319
13114,89957
13114,31254
13114,227848
13114,415564
13114,219133
13114,469278
13115,508257
13115,379506
13115,381519
13115,515103
13116,434566
13116,52635
13116,192998
13117,572148
13117,468910
13118,348170
13118,318187
13119,530676
13119,97813
13120,47314
13120,432163
13120,330611
13120,293759
13121,102576
13121,413302
13122,429469
13122,385431
13123,142488
13123,565619
13124,251770
13124,39554
13125,291595
13125,467693
13125,172558
13126,509586
13126,79220
13126,180462
13126,10231
13127,105985
13127,227170
13127,63201
13127,327080
13127,365129
13127,10378
13127,481643
13127,289971
13127,252310
13127,117338
13127,216379
13127,300221
13128,20139
13128,137222
13129,26211
13129,390078
13129,293831
13130,253812
13130,67924
13130,340997
13131,16096
13131,142278
13131,50471
13131,450312
13131,153067
13131,172783
13131,551094
13131,410043
13131,417212
13131,217695
13132,320156
13132,20095
13133,99514
13133,334505
13133,138458
13134,311034
13134,541026
13135,135892
13135,46414
13136,267419
13136,19159
13137,443285
13137,386351
13138,69321
13138,534548
13139,201385
13139,482101
13140,109692
13140,169709
13141,367938
13141,321082
13142,403904
13142,337849
13142,567767
13143,77985
13143,528308
13143,275599
13144,386106
13144,262718
13145,18929
13145,244486
13145,497607
13145,354765
13145,511070
13146,416232
13146,396305
13146,190659
13146,133238
13147,82793
13147,369698
13147,314407
13148,301794
13148,553862
13149,334490
13149,72278
13150,953
13150,414442
13150,98366
13150,312121
13151,349574
13151,314583
13152,117806
13152,294343
13153,196705
13153,112819
13154,389480
13154,97201
13155,93071
13155,131142
13155,418551
13156,280097
13156,281838
13157,153538
13157,163667
13157,109605
13158,447642
13158,181051
13159,385992
13159,59457
13160,419634
13160,388430
13161,571082
13161,567724
13162,412705
13162,337716
13162,114469
13162,170764
13162,548713
13162,431276
13163,361008
13163,260428
13163,119703
13164,82654
13164,297199
13165,76652
13165,329708
13166,351063
13166,185230
13166,471335
13167,306824
13167,513937
13167,72454
13168,436307
13168,39748
13168,438153
13168,438619
13168,541214
13169,109720
13169,189358
13170,114428
13170,38412
13170,67774
13171,191591
13171,536292
13171,491151
13172,172032
13172,137216
13172,135173
13172,18449
13172,247828
13172,282651
13172,106527
13172,475167
13172,395298
13172,481321
13172,77868
13172,233517
13172,284719
13172,251952
13172,262195
13172,567350
13172,419896
13172,22590
13172,30783
13172,145474
13172,157763
13172,575558
13172,86086
13172,434248
13172,311369
13172,397386
13172,36938
13172,446539
13172,239693
13172,131149
13172,495693
13172,540752
13172,331858
13172,389204
13172,436311
13172,254040
13172,415834
13172,122972
13172,10333
13172,30818
13172,454758
13172,252007
13172,211047
13172,346222
13172,98416
13172,327792
13172,284784
13172,465011
13172,501882
13172,133245
13172,350335
13172,41088
13172,456836
13172,313476
13172,254090
13172,331923
13172,323732
13172,419989
13172,155804
13172,350364
13172,295071
13172,4258
13172,86185
13172,159924
13172,331961
13172,532671
13172,374980
13172,90309
13172,35015
13172,270537
13172,305355
13172,309453
13172,172238
13172,207
13172,252113
13172,250071
13172,192729
13172,573662
13172,307427
13172,147684
13172,67813
13172,524519
13172,235757
13172,6382
13172,313587
13172,182517
13172,571638
13172,231670
13172,389368
13172,55545
13172,342268
13172,426239
13172,395522
13172,166148
13172,319750
13172,293127
13172,84232
13172,463120
13172,561427
13172,391444
13172,266518
13172,495894
13172,575767
13172,131355
13172,401695
13172,373029
13172,401702
13172,14630
13172,479534
13172,194863
13172,479538
13172,211263
13172,119104
13172,534854
13172,188742
13172,379206
13172,393545
13172,547146
13172,117070
13172,305492
13172,518486
13172,258390
13172,371044
13172,63846
13172,289126
13172,323943
13172,280938
13172,262511
13172,461171
13172,289143
13172,76154
13172,354683
13172,326013
13172,121213
13172,371073
13172,502148
13172,145800
13172,248202
13172,422284
13172,305548
13172,434574
13172,270735
13172,455060
13172,573845
13172,491928
13172,100761
13172,307611
13172,415
13172,385444
13172,31145
13172,295342
13172,229809
13172,158130
13172,289203
13172,432561
13172,244154
13172,338362
13172,307645
13172,287167
13172,268741
13172,317894
13172,530890
13172,305612
13172,264652
13172,309710
13172,61903
13172,102867
13172,291291
13172,119260
13172,68061
13172,184805
13172,289257
13172,405995
13172,33263
13172,242161
13172,139762
13172,150003
13172,385524
13172,449017
13172,158202
13172,68090
13172,170492
13172,506369
13172,344577
13172,297476
13172,127493
13172,74247
13172,371208
13172,334347
13172,158222
13172,483861
13172,45594
13172,414235
13172,563740
13172,193053
13172,496159
13172,492063
13172,119329
13172,379427
13172,141859
13172,111140
13172,504361
13172,207402
13172,533034
13172,215603
13172,127539
13172,23093
13172,277049
13172,512576
13172,160322
13172,279107
13172,449102
13172,440914
13172,172627
13172,8789
13172,426582
13172,518741
13172,258654
13172,86623
13172,64095
13172,184926
13172,422498
13172,524908
13172,299629
13172,62061
13172,520816
13172,35443
13172,432756
13172,72312
13172,180859
13172,47740
13172,529020
13172,553598
13172,103038
13172,440960
13172,572028
13172,127617
13172,545410
13172,383623
13172,189063
13172,569992
13172,152202
13172,506508
13172,524940
13172,119439
13172,25232
13172,215700
13172,533140
13172,303767
13172,219799
13172,563867
13172,264860
13172,400030
13172,137887
13172,555681
13172,225955
13172,203427
13172,570022
13172,180905
13172,68273
13172,408244
13172,559801
13172,62139
13172,475839
13172,342727
13172,246473
13172,559820
13172,420559
13172,555729
13172,320214
13172,275159
13172,369367
13172,29403
13172,232156
13172,570076
13172,574174
13172,541412
13172,113381
13172,424678
13172,344811
13172,156396
13172,246515
13172,201465
13172,402169
13172,520957
13172,131838
13172,269059
13172,369417
13172,383755
13172,19212
13172,482060
13172,539410
13172,346899
13172,146194
13172,129813
13172,15127
13172,13082
13172,359194
13172,138013
13172,332574
13172,549668
13172,228135
13172,439083
13172,230189
13172,478001
13172,473906
13172,129841
13172,90932
13172,529205
13172,224054
13172,342838
13172,224059
13172,185149
13172,363326
13172,181055
13172,416574
13172,144194
13172,426819
13172,117573
13172,453452
13172,279374
13172,342863
13172,529233
13172,414547
13172,148307
13172,535384
13172,443225
13172,504668
13172,355165
13172,435038
13172,455519
13172,86881
13172,45921
13172,476003
13172,47970
13172,355175
13172,310119
13172,191338
13172,457578
13172,25451
13172,377709
13172,527214
13172,103279
13172,428913
13172,189302
13172,187256
13172,547705
13172,398201
13172,54138
13172,25468
13172,226170
13172,91001
13172,201599
13172,562050
13172,15235
13172,19332
13172,312201
13172,367498
13172,220043
13172,390027
13172,359310
13172,398223
13172,238478
13172,5009
13172,162705
13172,334739
13172,183189
13172,203673
13172,265116
13172,179100
13172,140197
13172,160677
13172,256936
13172,521128
13172,345007
13172,191407
13172,357299
13172,525236
13172,160694
13172,109495
13172,15288
13172,433081
13172,541632
13172,199620
13172,248772
13172,365508
13172,254917
13172,457673
13172,572361
13172,103371
13172,242636
13172,39886
13172,246735
13172,31696
13172,515025
13172,539603
13172,101333
13172,48086
13172,195544
13172,3033
13172,302040
13172,377820
13172,525277
13172,519134
13172,117726
13172,89053
13172,66531
13172,234469
13172,15334
13172,226279
13172,461801
13172,537579
13172,291820
13172,451569
13172,490487
13172,521208
13172,535544
13172,230397
13172,257021
13172,386048
13172,427009
13172,46094
13172,459796
13172,547862
13172,318487
13172,527384
13172,175128
13172,513049
13172,486424
13172,185372
13172,472094
13172,519199
13172,369696
13172,281636
13172,201767
13172,171047
13172,326699
13172,396332
13172,160813
13172,263215
13172,564272
13172,185392
13172,517171
13172,164918
13172,13367
13172,105531
13172,193596
13172,558142
13172,166978
13172,300104
13172,123977
13172,404552
13172,281677
13172,19535
13172,140372
13172,144470
13172,349273
13172,386140
13172,261213
13172,361569
13172,459874
13172,392290
13172,330852
13172,232550
13172,371815
13172,244840
13172,140392
13172,541804
13172,40045
13172,132207
13172,472179
13172,414837
13172,425080
13172,552060
13172,404605
13172,480383
13172,44163
13172,72838
13172,273543
13172,443532
13172,40076
13172,33934
13172,117900
13172,124051
13172,142485
13172,402581
13172,433308
13172,347295
13172,230560
13172,490660
13172,56486
13172,408745
13172,158891
13172,318636
13172,457899
13172,386226
13172,418994
13172,23736
13172,298170
13172,124090
13172,369852
13172,517309
13172,99517
13172,363710
13172,273596
13172,337091
13172,251075
13172,361669
13172,410822
13172,163015
13172,468169
13172,238793
13172,398540
13172,326871
13172,111833
13172,11489
13172,183522
13172,564449
13172,574694
13172,388336
13172,496881
13172,314613
13172,439547
13172,265468
13172,56573
13172,394492
13172,363775
13172,206082
13172,546052
13172,539909
13172,451848
13172,343305
13172,412938
13172,414991
13172,312592
13172,335121
13172,306451
13172,527640
13172,271643
13172,208155
13172,310561
13172,326945
13172,290083
13172,367907
13172,408872
13172,285994
13172,281898
13172,320814
13172,310575
13172,148787
13172,167221
13172,269621
13172,89401
13172,73017
13172,501054
13172,75072
13172,240960
13172,544073
13172,443723
13172,499020
13172,331083
13172,419153
13172,402776
13172,550233
13172,105823
13172,19809
13172,232803
13172,122212
13172,109924
13172,5479
13172,437608
13172,197994
13172,521579
13172,249197
13172,427375
13172,64881
13172,314738
13172,236915
13172,81272
13172,275832
13172,101759
13172,144769
13172,30082
13172,200067
13172,488837
13172,163206
13172,62856
13172,513422
13172,437647
13172,499091
13172,257427
13172,46486
13172,99737
13172,523679
13172,101791
13172,71076
13172,490916
13172,533927
13172,85415
13172,112040
13172,267692
13172,181678
13172,81327
13172,517551
13172,314801
13172,193975
13172,181689
13172,480698
13172,351675
13172,439739
13172,425403
13172,17857
13172,208324
13172,484807
13172,404938
13172,73163
13172,341450
13172,456141
13172,212436
13172,58838
13172,28118
13172,404953
13172,441817
13172,267737
13172,95706
13172,26079
13172,75234
13172,505315
13172,263654
13172,237032
13172,226796
13172,312812
13172,290285
13172,433648
13172,345588
13172,359926
13172,523772
13172,314876
13172,413184
13172,91649
13172,13824
13172,488962
13172,439813
13172,126471
13172,214544
13172,189971
13172,519705
13172,163353
13172,110108
13172,271901
13172,151072
13172,402980
13172,157223
13172,112168
13172,347690
13172,200241
13172,134705
13172,439862
13172,144954
13172,491070
13172,298559
13172,71232
13172,192063
13172,71234
13172,265794
13172,85574
13172,345672
13172,192074
13172,11853
13172,124496
13172,216659
13172,382548
13172,446455
13172,155225
13172,271961
13172,138843
13172,302688
13172,284257
13172,292450
13172,274018
13172,343653
13172,386663
13172,267880
13172,116328
13172,151146
13172,38506
13172,1646
13172,259696
13172,398973
13172,396926
13172,202371
13172,237191
13172,376456
13172,208524
13172,380557
13172,288397
13172,415380
13172,333467
13172,126620
13172,151198
13172,333470
13172,218783
13172,16034
13172,159395
13172,409254
13172,290473
13172,415404
13172,417453
13172,91823
13172,91825
13172,317107
13172,130740
13172,206517
13172,384695
13172,306877
13172,171710
13172,442047
13172,319168
13172,270015
13172,192194
13172,190146
13172,511681
13172,429767
13172,149191
13172,368332
13172,286413
13172,569038
13172,276176
13172,480977
13172,130770
13172,91856
13172,175828
13172,208598
13172,532182
13172,284380
13172,372446
13172,474846
13172,550624
13172,255713
13172,138983
13172,79592
13172,517864
13172,44775
13172,116465
13172,114418
13172,249592
13172,161532
13172,564995
13172,530179
13172,216835
13172,44809
13172,507662
13172,184078
13172,495376
13172,177937
13172,575250
13172,34577
13172,71441
13172,306967
13172,143133
13172,552734
13172,292639
13172,192287
13172,192289
13172,145187
13172,352042
13172,474926
13172,431920
13172,7987
13172,137012
13172,100150
13172,446263
13172,184134
13172,315206
13172,364362
13172,384843
13172,65356
13172,108372
13172,558932
13172,44890
13172,444251
13172,73568
13172,298849
13172,159586
13172,563044
13172,464742
13172,278374
13172,505707
13172,431980
13172,364398
13172,223091
13172,427893
13172,477047
13172,352119
13172,448379
13172,259964
13172,434045
13172,126845
13172,192383
13172,143234
13172,460676
13172,57221
13172,128904
13172,51081
13172,329611
13172,552848
13172,315280
13172,130960
13172,305046
13172,472985
13172,370586
13172,55196
13172,405405
13172,382878
13172,272291
13172,516007
13172,382889
13172,221099
13172,341934
13172,413614
13172,278448
13172,141233
13172,217012
13172,266166
13172,479158
13172,425914
13172,243646
13172,286655
13172,454595
13172,509898
13172,329677
13172,458705
13172,225234
13172,470996
13172,65496
13172,192473
13172,356315
13172,550880
13172,364520
13172,354283
13172,520173
13172,333806
13172,536560
13172,397298
13172,298995
13172,327669
13172,86006
13172,83959
13172,180216
13172,124921
13172,253946
13172,282620
13173,219816
13173,137906
13173,124532
13173,530813
13174,299850
13174,230934
13175,55250
13175,346092
13176,58946
13176,273982
13177,561082
13177,46333
13178,328891
13178,184351
13178,480919
13179,187635
13179,407391
13180,76803
13180,342174
13180,154551
13181,124257
13181,204230
