Node,Average Neighbor Degree
305042,3.7142857142857144
373183,5.75
432540,2.0
307317,2.0
46084,3.0
530934,1.0
469956,1.0
298087,1.0
306791,1.0
32477,1.0
239005,1.0
267201,5.0
53098,2.0
494461,2.0
490950,1.5
388930,1.0
81959,2.0
176078,1.0
517163,1.0
482708,7.2
95480,3.6666666666666665
443530,10.0
187977,3.3333333333333335
409818,3.3333333333333335
31205,4.0
534532,1.625
264817,6.0
109932,7.0
4420,3.0
442844,3.0
116590,4.0
268074,8.166666666666666
364360,1.5
262388,2.0
101398,5.333333333333333
510600,4.0
511235,3.0
122583,1.0
156821,1.0
116807,6.875
436121,2.0
195943,2.0
305408,1.6666666666666667
68114,3.0
458171,2.5
324760,4.0
80222,3.0
85652,2.3333333333333335
241484,2.0
376327,3.25
221461,4.5
56603,1.25
363732,4.0
408306,10.0
214283,6.0
10863,4.0
559906,4.75
154609,6.0
449775,2.1666666666666665
41197,3.5
395747,3.5
220425,2.0
148442,2.0
182794,4.0
92645,5.5
505863,5.0
503000,1.5
291562,2.0
293915,1.0
53940,1.0
278244,2.6666666666666665
168375,3.0
239558,1.0
180964,1.0
410906,5.666666666666667
385577,8.833333333333334
48811,2.0
159022,1.0
490404,3.0
529230,2.3333333333333335
1182,1.0
427504,3.0
69050,7.0
430022,1.0
24812,1.0
329027,7.0
249257,3.5
413329,1.5
198589,7.75
304780,4.0
493269,2.5
251316,1.5
367761,8.0
494606,2.2
89035,3.3333333333333335
394108,5.25
447274,15.0
424799,2.0
432885,2.0
115931,2.6666666666666665
536648,2.0
392637,3.0
413047,4.833333333333333
241284,4.5
80882,5.25
246091,3.0
368697,8.666666666666666
65977,3.75
177145,2.3333333333333335
470564,4.0
106764,6.0
457573,4.0
9300,2.6666666666666665
459064,2.0
167473,3.3333333333333335
194585,2.0
528264,4.0
45658,4.8
393456,9.333333333333334
163691,1.0
157104,1.0
28844,6.0
412825,3.1666666666666665
145030,1.0
118051,1.0
302608,2.5
557731,4.0
444909,1.75
428092,4.0
9432,3.0
147654,1.0
234844,1.0
113023,2.3333333333333335
455821,3.0
124435,3.0
563775,4.0
92679,3.0
480566,4.5
393043,3.3333333333333335
334517,1.6666666666666667
307064,3.0
127991,3.0
406885,1.5
355171,3.0
207412,2.0
101466,1.0
453449,4.333333333333333
41169,1.0
10695,9.0
178661,11.0
559418,6.0
83195,3.5
272516,2.0
29030,2.0
145318,3.3333333333333335
524684,3.0
281348,2.6666666666666665
30636,1.0
5535,3.0
461193,1.0
24504,2.0
315942,3.4
469784,2.5
434870,4.666666666666667
303669,18.0
108780,1.6666666666666667
519550,1.0
226995,1.0
496556,3.0
564759,4.0
7201,2.0
339442,2.0
481530,2.5
510822,2.0
351840,3.0
198648,6.6
190813,3.8
443349,6.666666666666667
314712,3.0
323779,8.2
209902,5.5
155638,5.5
159005,1.0
258477,2.0
230092,5.0
440261,4.0
326493,2.5
68794,2.6666666666666665
396740,3.5
138064,6.5
491325,1.0
298981,1.0
483252,6.25
475775,8.0
384522,2.5
441339,1.5
375984,12.0
491426,1.6666666666666667
572942,3.0
77625,6.333333333333333
37211,2.0
181363,2.0
177309,2.0
213225,1.5
409340,2.8
394593,3.6666666666666665
264437,5.0
166802,3.5
56433,2.0
490145,9.0
113884,3.0
209039,3.0
517207,4.0
71627,3.75
387519,2.5
321382,2.0
295406,1.0
58669,1.0
236129,4.0
389146,3.6
183802,4.25
429359,2.0
480228,1.0
219084,1.0
356948,1.0
149262,2.0
216907,1.5
460564,7.333333333333333
243228,4.0
126784,4.0
246200,1.0
144703,1.0
97382,3.0
259599,4.0
98941,5.666666666666667
440699,3.0
294594,2.75
282547,2.0
40514,1.6666666666666667
535586,3.0
416378,1.0
116063,1.0
214776,11.0
553767,8.666666666666666
206836,3.0
99132,2.0
156386,1.5
118561,2.0
111345,4.571428571428571
37034,3.25
535428,1.0
531527,1.0
269405,5.0
92851,2.0
400103,3.6666666666666665
575722,2.0
555754,2.0
306359,2.0
36659,2.6666666666666665
16093,3.3333333333333335
503462,5.833333333333333
80157,2.5
307709,1.5
456051,7.0
470081,2.0
66019,1.0
250651,2.0
487744,2.0
155847,1.0
352572,1.0
88908,8.25
40871,1.0
368610,1.0
197722,2.0
188480,2.0
205050,1.0
258698,2.0
144928,2.2
399596,5.0
391861,6.0
196232,1.5
273437,2.0
398604,3.3333333333333335
259820,5.2
84149,3.0
25313,4.0
19464,5.0
515344,1.0
69455,1.0
101355,2.0
402919,3.3333333333333335
414884,7.5
338629,1.3333333333333333
378381,3.0
390373,2.0
559686,3.0
272557,1.5
175334,2.0
159581,2.5
38811,1.0
113987,2.0
312974,1.0
488558,1.0
12485,2.0
151903,1.5
574973,2.0
436094,2.0
516869,1.5
264326,2.0
243438,6.75
295540,2.0
144275,3.0
359875,2.0
538399,5.333333333333333
393803,2.5
393877,3.5
483745,2.0
479517,2.0
203309,5.5
145352,1.3333333333333333
273404,4.5
539991,9.5
298290,5.0
163096,1.0
493217,1.0
502393,4.0
374342,4.0
57339,5.5
221054,3.0
15522,2.0
93,1.6666666666666667
195416,2.0
569628,2.0
358855,2.0
192469,2.0
61274,3.0
402576,1.0
312808,1.0
330811,3.5
338445,1.0
21400,1.0
296029,2.5
477424,2.0
551327,1.0
60874,1.0
160424,2.0
503657,4.0
59312,2.0
470430,2.0
314650,8.9
257999,5.5
162630,3.1666666666666665
440993,5.0
274431,3.6
130939,1.6666666666666667
497687,2.0
558307,5.285714285714286
389278,5.0
130082,4.333333333333333
227576,2.6666666666666665
513619,2.0
294926,2.5
33463,4.0
557390,3.6666666666666665
477395,4.0
366144,4.333333333333333
240066,2.0
254873,4.0
406769,6.666666666666667
156682,6.0
365037,5.333333333333333
435222,5.0
454379,4.5
413657,4.0
326071,2.0
337349,3.0
275024,2.5
289820,2.0
41213,1.0
510570,2.2
480936,5.0
154371,2.0
249206,3.5
164644,4.0
406006,4.0
202444,1.8333333333333333
10545,2.5
454500,1.6666666666666667
157091,2.0
277965,2.0
41974,2.0
105014,4.0
116817,1.25
80416,1.5
344746,2.0
375221,5.5
549161,2.3333333333333335
80720,4.0
388071,2.0
494668,2.0
425245,2.0
209222,3.5
41972,2.0
398837,1.0
279714,1.5
150053,4.0
562098,1.0
62443,2.0
184879,2.0
288926,3.0
124638,2.0
152843,3.3333333333333335
234246,5.0
106310,4.0
182809,1.5
70167,2.5
301231,3.6666666666666665
188129,3.5
242192,2.0
484453,1.0
492720,2.0
478647,8.0
562849,3.0
309797,6.5
218831,21.0
397095,3.6666666666666665
214359,7.0
214461,24.0
156837,2.6666666666666665
199066,2.0
209804,1.5
482141,1.0
140881,2.0
403214,3.5
519117,3.0
129237,3.0
483737,6.0
506434,7.0
124604,3.5
379336,1.6666666666666667
454637,2.5
119799,2.0
71732,2.5
232645,6.0
550315,5.5
233178,5.2
185962,3.4
130748,5.0
432187,5.0
15355,1.5
7018,2.0
206880,3.0
306801,4.0
372566,2.6666666666666665
558025,3.0
27436,1.5
267097,2.0
190754,3.5
400983,3.6666666666666665
413658,1.0
103564,2.0
301478,6.5
531699,2.6
449036,3.5
512186,1.3333333333333333
451656,7.0
256174,1.5
340502,2.0
60509,2.3333333333333335
318918,3.0
123538,1.5
289728,2.0
570882,2.1666666666666665
112266,1.0
326972,1.0
185455,7.0
408365,2.5
444735,1.0
473729,1.0
333200,2.3333333333333335
387475,3.0
46004,1.0
26018,1.0
484810,2.6666666666666665
503955,4.333333333333333
528581,3.5
490366,3.0
270906,1.6666666666666667
405278,4.8
59626,6.0
197038,1.0
261105,1.0
433674,14.0
487471,3.0
200117,1.5
128110,3.0
216455,2.3333333333333335
300788,2.0
231743,12.0
372782,4.75
322547,1.0
489965,1.0
331798,1.0
457743,2.0
460381,5.333333333333333
180862,5.666666666666667
311146,2.5
360195,2.0
298291,4.25
306036,1.0
565543,1.0
124217,10.4
230978,5.0
38576,2.75
522362,1.0
560787,1.0
475234,6.0
499751,5.666666666666667
473679,3.0
479729,2.6666666666666665
356569,1.75
41990,4.5
119952,4.0
76338,3.75
161384,1.3333333333333333
244793,2.6666666666666665
539216,2.0
88913,2.0
193247,2.6666666666666665
160392,3.3333333333333335
411323,4.0
207401,4.5
440771,5.3
53793,11.5
332229,1.0
196674,2.0
190723,6.0
457258,3.0
491867,2.5
431723,2.0
310327,1.5
375112,2.0
25355,1.0
517165,5.75
70842,3.0
525910,2.0
265639,3.0
282152,2.0
553162,1.0
56987,2.0
236514,1.0
254674,3.0
401842,1.3333333333333333
568779,4.333333333333333
503001,2.5
255062,3.5
344555,4.0
462137,2.6666666666666665
542872,5.0
159794,4.5
48739,4.625
319762,1.0
214756,2.0
173796,3.0
388402,2.3333333333333335
385496,2.75
349916,3.5
447098,2.3333333333333335
266932,2.0
271691,2.5
476436,7.0
122253,1.5
63435,3.0
443805,2.5
561330,2.0
415449,2.0
434720,1.0
212669,4.777777777777778
504932,5.111111111111111
127294,2.0
268142,3.0
229492,2.3333333333333335
284446,1.6666666666666667
489609,1.6666666666666667
483863,2.6666666666666665
452777,3.75
246255,2.3333333333333335
113818,5.333333333333333
135270,2.0
64031,1.5
264278,2.4
460189,5.0
243997,1.5
425974,2.0
313417,3.0
282458,2.0
23419,1.5
298289,3.0
443724,2.0
210212,1.5
569986,2.0
289770,1.5
513342,5.666666666666667
439031,4.0
92980,3.5
567188,6.666666666666667
185585,3.0
81135,3.0
519076,3.5
229934,7.0
169216,5.0
511574,3.0
564873,2.0
291805,1.0
490343,3.0
94366,1.5
112189,1.5
51972,2.0
136116,1.5
223202,2.3333333333333335
144604,3.3333333333333335
236418,2.0
154866,2.0
335948,1.0
540852,4.0
172398,3.0
135141,1.0
238073,1.0
285838,3.0
476138,2.3333333333333335
117277,5.833333333333333
445524,4.6
82121,2.0
512463,8.666666666666666
484703,4.25
362173,3.2
248327,1.6666666666666667
398867,3.0
489543,9.0
536387,3.5
474909,1.0
62809,1.0
66561,4.0
16060,1.0
186599,1.0
443841,1.5
88196,2.0
39840,1.6666666666666667
318762,2.0
214969,1.0
178958,10.0
383513,8.0
431462,2.5
30166,3.5
251896,2.3333333333333335
456434,2.0
433021,2.0
80585,2.0
17740,7.5
216043,2.0
109508,1.0
523808,3.8333333333333335
273253,2.5
424668,3.6666666666666665
231880,2.0
326429,1.5
211991,2.0
487786,3.0
557346,1.0
20709,1.0
230668,4.0
116846,1.0
400303,1.0
539025,8.5
307520,26.0
123988,8.0
464965,2.0
158742,1.0
517074,1.0
496349,7.0
268046,4.0
308948,2.0
61206,1.5
424345,9.0
219446,3.7777777777777777
44633,5.909090909090909
42234,4.2
208048,11.0
487476,2.0
541870,3.0
5316,1.5
267240,2.0
501919,4.0
156768,1.0
78796,1.0
31821,1.0
131460,1.0
102170,2.5
562754,2.4
313993,2.6666666666666665
418254,2.5
100961,2.0
503931,9.0
507235,9.333333333333334
497056,1.0
450997,1.0
461035,3.5
554083,3.25
91453,4.0
167032,1.0
157757,1.0
251755,1.0
130857,2.0
482438,2.5
189822,3.0
307788,6.0
565782,1.0
174400,1.0
145813,11.0
398921,4.666666666666667
157275,4.5
168973,2.5
451209,4.4
333721,1.5
385846,6.333333333333333
239719,5.8
535349,3.0
237084,2.75
260733,2.5
84197,2.6666666666666665
518016,2.75
512426,3.0
3828,1.0
261764,1.0
370406,1.6666666666666667
50238,2.0
187549,4.0
223159,2.0
17305,3.0
212109,3.5
189252,2.0
572692,21.0
210011,1.8
382418,1.0
431684,1.0
514977,4.0
512646,3.0
375404,1.0
422844,1.0
171987,2.6666666666666665
558098,1.6666666666666667
236556,2.3333333333333335
408373,3.5
81462,4.0
62897,1.0
428926,1.0
315491,4.0
563296,1.0
108634,2.0
517951,4.0
373242,1.0
50986,1.0
155060,3.0
133675,4.0
124496,8.0
201280,2.0
468939,2.0
118819,2.0
127096,2.5
381624,2.0
171309,1.5
469179,2.0
139260,6.0
564940,2.5
459894,1.0
193905,1.0
104842,3.0
425144,3.4285714285714284
259618,1.0
176144,1.0
312885,5.25
100881,3.6666666666666665
98566,5.0
275416,6.0
389380,5.0
270485,2.5
14326,2.0
104882,3.6666666666666665
264291,3.0
135493,3.0
416966,2.0
500377,2.5
222415,3.0
406383,2.3333333333333335
51092,3.6666666666666665
89570,6.5
267772,5.25
352075,8.444444444444445
479041,3.0
567557,4.0
277715,2.75
210354,1.0
516184,1.0
234142,5.0
485152,2.0
331454,2.5
542123,3.5
527431,7.0
535097,2.5
251550,3.75
100939,3.3333333333333335
211662,3.0
486516,2.3333333333333335
26376,2.0
227060,1.5
497203,3.0
339757,1.6666666666666667
491141,1.0
290878,1.0
120193,2.0
485297,1.0
108426,1.6666666666666667
559590,3.0
237758,3.5
570532,1.0
244027,2.0
141069,3.0
147780,2.0
126547,2.0
46050,1.0
521053,4.0
563037,2.0
81333,3.5
425505,2.0
62687,2.5
240271,2.0
197662,3.0
282705,8.0
530034,4.0
506398,5.25
103783,4.5
138262,2.0
538698,4.666666666666667
437267,2.0
289464,3.0
472447,3.0
229673,5.0
390438,1.0
123072,1.0
82265,1.0
510952,1.0
369572,1.5
236357,2.5
385011,2.6666666666666665
120745,2.6666666666666665
230022,2.0
482053,2.0
63341,1.0
491481,1.0
323766,1.25
251534,2.0
238409,3.0
393110,2.0
85660,1.0
281483,1.4
231879,5.0
324510,8.5
262431,5.75
98011,6.0
333996,3.0
329634,2.0
206891,2.0
520301,4.5
525923,3.0
456673,6.333333333333333
407814,4.25
1997,2.0
244695,3.5
15156,9.0
143296,2.0
399332,1.5
105443,2.0
200914,1.0
395059,1.0
198275,12.0
397416,1.5
516523,5.5
549084,2.0
303128,2.0
412761,4.666666666666667
452919,4.0
237885,3.0
30586,1.0
100387,1.0
55693,3.0
167253,3.25
522744,1.0
186111,1.0
308968,4.0
7987,10.5
359108,3.0
566057,2.6666666666666665
411815,5.0
405042,2.6
267861,1.5
542393,4.0
481158,1.75
445864,6.0
413763,3.0
512986,1.0
103601,1.0
420324,2.0
299594,4.25
20046,2.0
149709,1.5
551426,3.5
256251,3.0
322703,2.0
210588,3.0
457136,1.0
43598,1.0
532107,2.5
510758,2.5
67151,3.0
411717,4.0
391226,3.3333333333333335
570994,2.6666666666666665
388449,2.25
193414,5.0
11076,3.6
181880,1.5
549143,2.5
419231,3.5
300050,5.0
339932,9.333333333333334
309717,3.0
435131,3.0
167680,1.3333333333333333
44566,5.0
237334,1.2
20717,1.6666666666666667
188948,3.0
273392,3.0
569176,2.0
51989,2.0
447134,8.0
409325,1.5
549057,2.0
339520,7.0
66326,3.4
304493,2.0
83320,1.0
431171,1.0
23027,16.5
34396,2.5
219620,3.0
489788,2.0
319907,2.0
9679,3.0
277827,3.0
3060,6.0
574141,1.0
375508,1.0
249501,3.0
487967,1.3333333333333333
346119,1.0
220978,1.0
193918,5.25
246017,3.0
3256,4.0
545205,3.25
252653,5.5
509244,2.5
385192,1.5
329831,2.0
233069,2.5
452583,4.0
414989,3.0
150655,1.0
111877,2.0
303684,1.0
220794,1.0
374022,2.0
69775,1.5
189130,2.0
331346,2.0
235270,2.5
146382,2.5
207567,1.5
373517,2.0
91530,3.0
171779,4.5
560804,3.0
525846,2.0
211012,4.0
80857,4.0
397532,4.0
246759,3.0
498894,1.0
172538,2.0
548435,3.6666666666666665
538132,1.0
48861,1.0
75115,4.75
456230,3.6666666666666665
142899,3.5
182865,2.0
500729,6.0
53038,2.0
297588,1.0
321902,5.333333333333333
509627,3.0
5772,1.3333333333333333
235483,3.0
68509,2.3333333333333335
326908,6.0
285994,5.0
495312,1.5
475251,2.0
105151,9.0
364853,2.5
437899,5.25
137284,8.166666666666666
302037,3.0
96830,2.0
449126,2.0
514007,2.6666666666666665
209358,3.0
41906,4.0
25571,2.4
175937,2.6666666666666665
333234,3.0
298822,2.25
329324,4.0
494559,3.0
153282,4.5
507416,7.0
242035,4.0
291558,3.0
155494,1.0
468026,2.0
457421,3.0
284335,3.8
482812,4.333333333333333
45086,11.0
173372,2.0
181871,1.5
416827,4.5
162206,3.0
358432,1.5
321628,2.0
319124,6.2
163897,7.25
115571,2.0
236029,2.0
303362,2.0
563103,2.3333333333333335
145095,5.0
173697,1.0
503008,2.0
563177,3.3333333333333335
256465,3.0
231888,2.75
215512,3.75
123018,4.666666666666667
137831,4.0
443183,1.0
269161,1.0
527781,3.0
569576,3.0
97990,6.0
345885,2.0
121713,1.0
289961,3.0
531265,3.5
287419,3.0
558843,5.0
253389,6.333333333333333
149117,2.8
303620,8.0
178710,7.2
39393,4.0
354029,2.0
202867,4.0
210009,1.0
464470,1.0
9275,9.142857142857142
545747,6.0
74099,2.1666666666666665
559635,1.0
534981,1.0
447993,2.25
88114,5.5
128382,8.0
504335,2.0
406459,1.0
543504,1.0
212189,3.6666666666666665
353017,8.333333333333334
101840,4.666666666666667
211042,3.0
82461,3.25
500237,2.0
471421,3.0
379004,3.0
262782,1.6666666666666667
100198,3.0
1246,1.5
171301,6.0
19994,1.0
330717,1.0
426285,2.75
63696,3.0
270855,2.0
422047,1.5
444668,1.5
36912,2.0
166812,3.0
397031,2.0
281555,2.5
120331,4.0
108515,3.6
116155,5.0
313861,3.75
502252,9.0
475461,4.2
146022,1.6666666666666667
105332,3.0
12667,2.0
247966,2.0
2087,2.5
417136,2.0
313603,1.5
383495,1.0
329066,2.0
94788,4.333333333333333
444872,3.2
365342,7.25
362386,3.25
201767,8.0
524933,3.75
414363,2.5
174432,2.0
494872,3.0
348859,2.0
108005,2.6666666666666665
76071,3.0
153386,3.8
353297,3.0
229764,1.3333333333333333
529594,1.0
353133,1.0
371779,2.0
155844,1.0
147176,2.5
486287,2.5
61356,1.5
177256,2.0
42263,2.0
279912,1.5
10147,3.0
236997,1.3333333333333333
326606,4.0
344458,1.5
94802,2.0
124463,2.3333333333333335
410222,4.5
436182,3.0
563531,1.75
261704,2.3333333333333335
156619,5.0
443392,1.0
231231,1.0
486420,10.0
29645,3.8
281785,1.0
196429,1.0
309096,6.0
246748,2.0
471122,1.5
349702,3.0
188874,2.6666666666666665
436495,8.0
453471,2.3333333333333335
485509,3.5
503830,4.0
558501,5.4
209582,6.0
244436,7.0
2432,3.0
169110,4.875
269735,5.333333333333333
425228,4.0
148895,2.0
551251,2.0
338013,1.5
155987,2.0
124796,1.5
232569,1.5
582,2.0
292573,1.5
262667,1.0
246867,1.0
530899,4.666666666666667
236980,2.0
91001,2.6666666666666665
305492,3.0
46919,12.0
30332,1.3333333333333333
517478,3.0
551868,2.0
264014,2.3333333333333335
393234,6.5
36803,7.0
353360,8.8
436583,2.5
65884,3.0
520349,3.4
519121,1.0
392113,1.0
49891,3.0
176712,2.0
158187,4.0
448864,4.0
91447,6.0
433234,12.0
448351,3.0
460559,6.666666666666667
421538,5.857142857142857
239709,6.5
502399,2.0
265138,2.0
96260,7.0
68174,1.0
2519,2.0
433991,4.666666666666667
137321,4.75
154002,5.5
418856,1.5
177528,3.5
58440,2.3333333333333335
277804,5.0
111702,2.0
84488,1.0
365652,6.0
267681,4.5
512615,1.0
71736,1.0
234270,3.3333333333333335
150318,2.0
105957,1.5
442529,2.0
232952,1.5
122938,1.0
407775,1.0
127143,1.0
563939,1.0
291365,3.857142857142857
67823,4.0
82774,3.3333333333333335
251444,2.25
448171,4.0
371770,5.0
48939,3.0
204873,7.333333333333333
76953,1.0
15877,3.0
19126,1.5
539871,2.0
368030,4.0
72647,4.0
231052,2.0
188487,4.5
185319,2.75
316176,4.0
2837,1.25
141159,3.0
320859,2.0
340623,2.0
263548,1.0
530081,1.0
168296,2.0
219813,2.5
571291,5.0
509703,2.0
276741,2.0
372439,3.0
158328,4.0
374201,3.5
552556,2.5
276494,5.25
102860,1.0
287356,1.0
416794,7.0
512086,2.0
366033,5.0
218204,3.3333333333333335
382127,3.0
449931,5.666666666666667
489872,21.0
261808,5.5
35546,3.0
238376,4.5
331919,2.0
250414,2.0
574495,1.0
78834,1.0
479119,2.0
264869,2.0
101619,1.5
494200,1.0
313660,1.0
504994,6.363636363636363
264696,2.5
241561,6.0
115568,4.6
392359,6.333333333333333
502455,7.4
453615,3.3333333333333335
109561,3.0
389803,3.5
352684,2.5
221198,2.0
318790,2.0
489922,3.4285714285714284
521978,5.666666666666667
280854,14.4
521228,4.0
18197,3.0
562945,2.25
568497,4.0
481286,5.5
104614,1.0
94591,1.0
566063,7.714285714285714
431901,3.0
254940,9.0
272509,2.5
81961,7.5
360366,3.5
280426,2.0
381573,1.5
15018,2.0
433536,4.0
221385,3.25
411475,3.25
231661,1.5
100385,2.0
280653,7.5
428694,4.5
259644,2.6666666666666665
16679,4.0
471760,2.25
474493,5.0
256248,1.0
124187,1.0
104832,3.0
146323,2.5
550569,3.2
499573,2.3333333333333335
357906,3.6666666666666665
283884,2.5
200917,4.0
199029,8.5
495049,3.3333333333333335
195296,6.0
129619,3.0
203344,1.3333333333333333
207748,6.5
224190,3.75
141646,4.0
228294,2.0
542730,2.0
326285,13.166666666666666
486178,1.5
271827,2.0
516407,2.5
391770,2.0
354192,3.0
58020,3.75
553680,6.0
508194,7.5
68132,2.6666666666666665
378713,1.6666666666666667
169369,3.6666666666666665
473189,2.5
182033,3.75
486793,2.0
219490,1.5
464174,3.0
46706,2.0
402884,1.0
5061,5.0
232099,5.5
356879,2.0
39461,2.0
558621,1.0
197885,1.0
66295,6.0
60563,3.0
231890,6.0
83119,2.0
89321,2.0
223391,5.0
539230,5.0
187452,4.0
107292,4.0
436543,5.333333333333333
17617,5.333333333333333
236076,1.0
62570,1.0
253142,3.5
455616,1.5
315993,1.5
472307,11.0
331694,4.0
285583,3.5714285714285716
316052,2.6
431353,4.5
213187,2.3333333333333335
275753,5.0
487711,1.6666666666666667
239471,1.0
355292,2.0
319593,3.0
229089,1.6666666666666667
415226,4.666666666666667
232301,1.0
169967,1.0
563507,6.333333333333333
176750,2.3333333333333335
381106,2.8
137853,2.0
434286,1.5
385187,2.5
368243,2.5
274548,7.0
375044,2.0
481241,2.0
121751,14.5
311758,4.666666666666667
488415,3.75
245853,1.5
192961,2.0
194903,1.0
450393,1.0
541154,2.7142857142857144
566641,7.0
147704,2.0
488925,3.0
544846,2.0
543560,1.5
197641,1.0
29351,2.0
398006,2.0
74457,1.5
358416,3.3333333333333335
376220,1.0
552784,1.0
359404,6.0
451949,4.5
341606,1.0
285078,1.0
307365,3.0
33263,4.666666666666667
382548,3.0
181441,3.0
336830,2.0
169550,2.5
228998,2.0
143555,2.0
573662,4.25
175449,1.6666666666666667
570010,2.5
142515,3.0
447073,1.0
40975,1.0
104127,7.0
208201,1.0
300844,1.0
403876,4.0
206679,7.0
245361,4.5
66492,1.6666666666666667
94251,3.0
313157,3.0
16313,1.0
480673,13.0
427195,3.4
398976,7.0
557603,4.5
540183,3.75
415485,4.0
265616,4.0
150692,4.0
31314,1.25
222321,4.0
376742,2.0
487573,1.0
105725,7.625
168818,2.0
94813,1.5
360411,3.5
395805,1.6666666666666667
81422,7.6
460434,3.6666666666666665
521684,2.2
450771,1.5
73719,3.3333333333333335
289355,4.0
24373,2.0
204825,2.4285714285714284
136062,7.571428571428571
423598,3.0
84190,4.0
112758,2.0
428413,4.333333333333333
81287,8.166666666666666
241017,5.0
479266,2.5
147958,1.5
500171,1.5
78620,1.0
560630,1.0
366813,2.0
446438,1.5
70567,3.0
330979,2.5
88025,2.0
195061,3.5
81549,8.0
331905,1.5
115088,2.0
401653,2.0
482660,1.0
562826,5.333333333333333
137889,6.6
215705,3.0
323592,1.0
24552,1.0
39917,1.0
119706,1.0
442012,1.5
449804,2.0
248657,4.25
442478,4.0
160027,1.5
488859,2.0
454756,6.666666666666667
523637,2.5
538316,2.6666666666666665
508340,1.5
96809,2.0
29252,1.0
444462,1.0
212705,1.5
84748,2.0
297970,2.0
442874,1.0
43976,2.0
407263,1.0
34253,7.0
3695,2.3333333333333335
386095,5.5
346633,7.75
552215,1.0
199996,1.0
462462,7.0
487959,1.5
73883,2.0
410135,5.0
30651,4.8
365519,3.5
287535,2.0
239521,3.0
229182,3.0
74650,2.3333333333333335
197725,3.25
515174,4.0
352613,3.5
407555,1.0
28538,1.0
318120,2.0
377721,2.3333333333333335
296579,3.3333333333333335
267740,3.0
231190,4.0
373086,8.0
377248,6.375
497539,3.0
406598,3.5
272565,3.6666666666666665
487103,3.0
457009,2.0
213261,4.0
93944,2.5
403953,4.5
511603,3.5
2761,3.75
351538,6.666666666666667
361888,4.0
457182,2.0
464553,1.0
190414,4.0
71291,3.0
321393,4.0
489885,2.0
132883,2.3333333333333335
280499,2.3333333333333335
403734,2.0
482100,4.25
493602,6.7
360737,1.0
282122,1.0
201716,1.0
429712,1.0
472773,5.25
11027,2.0
36142,2.5
46100,10.333333333333334
154099,2.0
121720,2.0
69754,2.0
28871,5.5
167515,4.777777777777778
269803,8.5
93784,4.0
59489,6.0
348907,2.0
465246,2.0
46854,2.6666666666666665
466295,3.0
463696,5.571428571428571
386110,7.5
399530,11.5
71776,2.5
486542,6.0
295489,3.0
161574,1.6666666666666667
320085,6.0
504531,3.6666666666666665
193267,1.0
276860,1.0
293730,3.0
154976,2.5
325403,2.0
465413,1.0
358101,4.666666666666667
492816,5.5
155346,1.5
202693,2.5
147474,3.3333333333333335
570449,1.5
185144,2.0
4578,6.0
512091,2.5
472834,2.0
118326,1.6
265146,5.0
171884,4.0
18253,5.0
564981,3.2
2933,1.0
387605,2.0
326213,2.5
502574,3.0
369932,3.5
560698,1.0
372140,1.0
208440,3.0
64273,2.0
535142,3.0
151543,6.333333333333333
259708,2.0
416689,4.0
266920,3.6666666666666665
85237,3.6666666666666665
463651,1.5
393324,3.5
329958,1.0
545327,2.0
111144,5.0
433878,3.0
379094,2.0
248322,1.0
312300,1.0
487555,5.375
211451,4.2
199019,3.0
137998,4.25
519694,3.6666666666666665
242474,5.0
347962,3.25
473843,4.0
492578,2.25
19004,4.0
547471,2.0
49201,1.5
127653,2.0
527517,5.333333333333333
410263,3.6666666666666665
429609,8.0
65466,2.5
244141,1.0
419657,1.0
37978,4.8
533843,1.0
92495,2.0
106799,1.0
163959,1.0
410018,5.444444444444445
491209,2.3333333333333335
419661,2.3333333333333335
304809,3.6666666666666665
307677,3.6
368141,8.0
379393,1.5
208719,2.5
104635,1.6666666666666667
187739,2.6666666666666665
468313,6.0
463583,1.0
416047,1.0
220184,3.0
42231,12.5
94682,1.0
120108,1.0
229913,2.0
418488,2.0
56243,1.0
436966,1.0
61124,5.666666666666667
329754,4.0
244421,2.0
132931,2.0
444320,4.666666666666667
46673,1.0
192776,1.0
39975,1.0
317139,1.0
415723,1.0
6121,1.0
96550,7.8
273174,12.6
189618,7.0
388321,3.5
125532,2.0
109817,4.0
309446,9.333333333333334
6545,13.0
26615,2.5
265693,3.0
114611,4.666666666666667
419979,3.0
522990,4.0
25324,4.0
371491,5.25
237539,4.0
398082,3.4285714285714284
290535,1.0
185533,3.0
127230,4.0
308791,5.25
421397,3.0
514020,6.666666666666667
58941,1.0
370840,1.0
564633,3.0
163309,2.0
237937,2.0
393334,4.25
576280,3.6
354856,8.0
167716,1.0
9839,1.0
573212,5.0
150233,5.5
12398,1.0
315440,1.0
538234,2.0
540692,2.3333333333333335
385134,1.0
138631,1.0
166226,4.857142857142857
36174,2.0
181696,3.0
353437,2.5
297487,1.5
323456,1.5
531628,4.5
409225,2.6666666666666665
108631,3.0
414912,4.666666666666667
120353,2.0
444407,2.0
119889,3.0
382416,2.4
155727,1.0
445210,1.0
203162,1.0
470534,1.0
86102,4.0
53097,4.0
425403,2.3333333333333335
366256,3.5
89546,3.0
226449,7.1
91324,3.3333333333333335
31066,2.3333333333333335
208236,3.0
36565,1.8
170949,5.8
524700,3.5
45805,3.0
431356,1.3333333333333333
151080,2.5
411748,2.25
455358,2.0
122435,1.0
